Employee_Name,EmpID,State,Zip,DOB,DateofHire,DateofTermination,Age,PayRate,Position,Sex,Sexual_Orientation,LGBTQ,Indigenous,Ethnicity,Disability,Minority,Veteran,EmploymentStatus,Department,RecruitmentSource,PerformanceScore,Attrition,DistanceFromHome,JobInvolvement,JobSatisfaction,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentageSalaryHike,TotalWorkingYear
sdv-id-SVSrox,645670081,Massachusetts,1013,03/12/1982,2023-09-24,Present,35,63.42,Production Technician I,Prefer not to say,Heterosexual,No,Yes,White,No,No,No,Voluntarily Terminated,Sales,Pay Per Click - Google,Fully Meets,No,35.5,4,1,No,12,4,5,80,1,3,2,5,0,1,0,0.0,21.92,26
sdv-id-TCnotP,241335371,Massachusetts,5553,04/12/1991,2007-11-24,Present,31,149.35,Production Technician I,Female,Heterosexual,Prefer not to say,No,White,No,No,No,Voluntarily Terminated,Production       ,Other,Exceeds,Yes,45.41,4,8,No,17,7,4,80,3,2,3,7,4,0,1,1.0,9.31,34
sdv-id-wYXnFZ,6945202876,Missouri,3220,08/17/1992,2017-10-03,2018-09-20,60,79.76,Production Manager,Female,Heterosexual,Prefer not to say,No,Asian,No,No,No,Active,Production       ,Professional Society,Fully Meets,No,21.09,8,8,No,14,6,8,80,1,6,2,4,4,5,2,2.0,10.13,18
sdv-id-TstbCn,8563598707,Louisiana,1977,01/06/1963,2020-10-30,Present,49,128.24,Area Sales Manager,Female,Prefer not to say,No,No,White,No,No,No,Active,Sales,Pay Per Click - Google,Exceeds,No,4.98,7,8,No,11,5,7,80,1,2,3,3,0,1,0,0.0,5.01,0
sdv-id-vPdjhC,8349392102,Minnesota,1378,04/04/1982,2013-02-14,Present,36,123.47,Production Technician I,Prefer not to say,Heterosexual,No,No,Asian,Yes,No,No,Active,Production       ,Monster.com,Fully Meets,No,4.84,4,8,Yes,18,3,2,80,1,0,2,5,2,1,0,1.0,29.99,4
sdv-id-voFMzF,769631822,Nevada,4749,05/17/1986,2015-05-01,2021-06-09,27,123.53,BI Director,Male,Heterosexual,No,No,White,No,Yes,Yes,Active,Production       ,Newspager/Magazine,Exceeds,No,16.16,10,1,No,20,1,6,80,0,0,3,2,8,0,2,2.0,10.93,13
sdv-id-iEKnbs,1416604851,Nebraska,5825,03/26/1984,2012-07-19,2013-09-29,53,99.09,Administrative Assistant,Female,Prefer not to say,No,No,Asian,No,No,No,Active,IT/IS,Monster.com,Fully Meets,No,32.66,3,1,No,11,2,9,80,0,0,3,1,4,5,0,0.0,27.54,31
sdv-id-wHrynx,2902211724,Pennsylvania,3371,10/24/1981,2017-06-06,2017-12-11,31,66.96,Production Technician II,Male,Heterosexual,No,No,Latin,No,No,Yes,Active,Admin Offices,MBTA ads,Fully Meets,No,30.16,9,4,Yes,17,9,4,80,1,1,3,10,11,0,1,1.0,22.72,13
sdv-id-PTXKuS,100179218,Rhode Island,1013,07/15/1959,2015-07-16,2018-05-17,39,69.34,Area Sales Manager,Male,Heterosexual,No,No,White,No,No,No,Active,Sales,On-campus Recruiting,Exceeds,No,23.61,2,3,No,11,9,4,80,0,6,4,10,1,1,0,0.0,14.11,0
sdv-id-rotHLf,624076146,Louisiana,98052,03/26/1991,2013-11-16,2014-09-09,30,27.74,Production Manager,Female,Heterosexual,Prefer not to say,No,Asian,Yes,No,No,Active,Production       ,Vendor Referral,Fully Meets,Yes,4.1,4,5,Yes,13,6,2,80,2,3,3,3,3,6,0,0.0,19.19,6
sdv-id-zkxYBX,9807620456,Nebraska,1013,01/03/1991,2017-05-07,2019-01-31,32,44.42,Production Technician II,Male,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Sales,Glassdoor,Fully Meets,No,2.21,7,8,No,13,4,6,80,1,3,3,2,7,3,0,1.0,21.7,1
sdv-id-YzSrvI,899442133,Michigan,5410,04/14/1987,2000-06-17,2014-08-21,45,31.56,Production Technician I,Male,Heterosexual,No,No,White,Yes,Yes,No,Active,Production       ,Pay Per Click,Fully Meets,Yes,7.58,9,6,Yes,13,9,9,80,0,9,2,10,5,3,2,0.0,12.89,26
sdv-id-owBgxM,7526657029,Delaware,3761,01/02/1951,2007-03-12,Present,43,103.81,Database Administrator,Female,Heterosexual,Prefer not to say,No,White,No,No,No,Active,Production       ,Employee Referral,Needs Improvement,No,26.34,3,9,No,11,3,3,80,0,1,3,1,3,10,0,,25.1,6
sdv-id-RdCfsf,369806006,Ohio,2376,10/23/1991,2010-10-27,Present,36,117.57,Production Technician I,Female,Heterosexual,No,Yes,Asian,Yes,Yes,Yes,Terminated for Cause,IT/IS,Newspager/Magazine,Fully Meets,No,5.26,4,5,Yes,14,6,8,80,1,6,3,8,1,7,0,0.0,7.95,2
sdv-id-mkNVjm,469338563,Iowa,3704,02/12/1989,2006-12-31,Present,49,66.44,Production Manager,Female,Prefer not to say,No,No,White,Yes,Yes,No,Voluntarily Terminated,Sales,Other,Fully Meets,No,32.46,3,10,No,11,7,7,80,2,0,5,8,3,0,2,1.0,9.44,2
sdv-id-spVVnh,2857061256,Michigan,3963,11/05/1989,2020-08-07,Present,32,87.27,Production Technician I,Female,Heterosexual,Prefer not to say,Yes,White,Yes,No,No,Active,Production       ,Employee Referral,Fully Meets,No,46.45,5,7,No,20,8,5,80,1,3,4,9,7,2,0,2.0,6.66,23
sdv-id-VMtOkI,2849654986,Oklahoma,2548,11/19/1970,2018-06-18,Present,23,80.66,Production Technician II,Male,Heterosexual,No,No,White,Yes,No,No,Active,IT/IS,Monster.com,Fully Meets,No,36.15,10,3,Yes,12,7,2,80,1,3,3,4,7,2,0,,8.18,5
sdv-id-OgiAlo,5628414221,Hawaii,2678,03/20/1991,2022-04-11,Present,34,86.38,Production Technician I,Female,Prefer not to say,No,No,Black,No,Yes,No,Active,Production       ,Diversity Job Fair,Fully Meets,Yes,16.4,7,5,No,21,10,2,80,1,0,3,9,2,2,0,0.0,13.97,12
sdv-id-sljsHd,561513708,Kentucky,3110,03/10/1956,2011-08-29,Present,28,116.94,Production Technician II,Female,Prefer not to say,No,No,Black,No,Yes,No,Active,IT/IS,Employee Referral,Fully Meets,No,6.46,8,1,No,11,2,3,80,1,2,3,3,4,2,0,1.0,26.34,9
sdv-id-UqeyWb,9418443061,New Jersey,98052,01/04/1978,2007-09-23,2022-05-18,47,146.8,Production Technician II,Prefer not to say,Prefer not to say,Prefer not to say,No,Black,No,No,Yes,Active,Admin Offices,Indeed,Fully Meets,No,16.01,10,9,No,11,3,9,80,0,1,4,1,3,2,1,2.0,5.17,20
sdv-id-LcJDRA,435246050,Nebraska,5430,08/17/1992,2002-07-09,2007-11-27,40,125.39,Production Technician I,Prefer not to say,Heterosexual,No,No,White,No,Yes,No,Active,IT/IS,Word of Mouth,Fully Meets,No,45.23,6,10,No,13,1,6,80,1,4,3,3,1,0,1,1.0,5.81,36
sdv-id-nXYzuD,734585604,Indiana,3280,08/02/1984,2002-04-15,Present,36,98.53,Production Technician II,Male,Heterosexual,No,No,White,No,No,No,Active,Sales,Billboard,Fully Meets,No,7.01,7,6,Yes,11,10,1,80,1,3,2,10,0,2,1,0.0,5.14,14
sdv-id-lKHNtW,700661010,Maryland,4547,07/17/1982,2009-05-24,2013-12-11,36,19.74,Production Technician I,Female,Heterosexual,No,No,White,Yes,Yes,No,Active,Software Engineering,Indeed,Exceeds,No,28.07,6,1,No,11,5,2,80,1,1,5,5,9,5,7,,12.03,1
sdv-id-lcJHzn,440143671,Colorado,5859,10/29/1981,2002-04-10,2012-08-02,29,52.34,Production Technician I,Female,Heterosexual,Prefer not to say,No,White,No,Yes,No,Active,Admin Offices,Billboard,PIP,No,22.91,5,7,No,15,3,2,80,1,3,3,5,0,2,1,2.0,3.17,9
sdv-id-bKWuNI,276205222,Wyoming,1013,08/17/1992,2012-11-08,Present,37,117.68,Production Technician II,Male,Heterosexual,Yes,No,White,No,Yes,No,Voluntarily Terminated,IT/IS,Glassdoor,Fully Meets,No,36.73,4,7,No,18,10,5,80,1,3,3,10,3,9,1,9.0,15.68,16
sdv-id-komYCe,3452392218,Illinois,2699,05/27/1991,2022-09-10,2024-02-29,60,24.11,Production Technician II,Male,Heterosexual,No,No,Black,Yes,No,No,Active,IT/IS,Diversity Job Fair,Exceeds,No,40.93,1,6,No,11,7,5,80,1,3,3,6,1,1,1,,10.59,5
sdv-id-GGEiCq,6253592725,Idaho,4979,08/17/1992,2008-10-02,Present,60,110.67,Sr. DBA,Male,Heterosexual,Prefer not to say,No,White,Yes,No,No,Terminated for Cause,Production       ,Other,Fully Meets,Yes,13.53,5,3,No,19,4,2,80,0,0,3,3,3,4,0,4.0,19.31,6
sdv-id-SanbXZ,889893904,South Carolina,1935,07/16/1977,2012-04-03,Present,24,143.83,Production Technician I,Female,Prefer not to say,No,No,Black,No,No,No,Voluntarily Terminated,Production       ,Employee Referral,Fully Meets,No,45.16,5,6,No,11,5,4,80,1,5,3,2,5,0,0,1.0,23.36,32
sdv-id-OHqkNb,6280072806,Connecticut,5363,08/17/1992,2011-11-26,2021-08-31,46,46.29,Production Technician I,Male,Heterosexual,No,Prefer not to say,White,No,Yes,No,Terminated for Cause,Production       ,Billboard,Fully Meets,No,10.96,5,5,Yes,25,5,2,80,2,5,3,6,2,1,1,2.0,5.33,34
sdv-id-WoZwjt,924795038,Minnesota,2799,03/15/1991,2018-04-08,Present,30,21.69,Area Sales Manager,Female,Heterosexual,No,No,White,No,No,No,Active,IT/IS,Monster.com,Exceeds,No,10.7,4,2,No,23,5,5,80,0,2,5,6,8,2,1,3.0,25.78,32
sdv-id-mFsGoC,805461234,Nevada,2404,03/25/1989,2011-01-16,Present,58,102.45,Production Technician I,Male,Heterosexual,Yes,No,White,Yes,No,No,Voluntarily Terminated,Production       ,Monster.com,Fully Meets,No,1.04,7,4,No,14,8,2,80,1,2,3,8,9,0,0,0.0,29.97,2
sdv-id-rwvske,1305133571,Kentucky,2824,09/22/1976,2017-04-19,Present,38,87.11,Accountant I,Female,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Sales,Employee Referral,PIP,No,1.83,4,6,Yes,12,6,7,80,0,5,3,5,4,0,5,1.0,25.13,28
sdv-id-kcqAtX,1332640531,Maine,4292,06/18/1987,2021-09-27,Present,29,66.22,Production Technician I,Female,Heterosexual,No,No,White,No,Yes,No,Voluntarily Terminated,IT/IS,MBTA ads,Fully Meets,No,46.3,1,3,No,16,2,5,80,1,3,2,5,2,4,0,0.0,21.53,4
sdv-id-Kitfpn,7812022610,Hawaii,4399,01/12/1987,2015-04-17,Present,39,59.04,BI Director,Male,Prefer not to say,No,No,Asian,Yes,No,No,Active,Sales,Professional Society,PIP,No,4.61,2,6,No,15,10,5,80,1,0,3,10,5,4,0,,16.79,29
sdv-id-UCWJVB,8374994005,Nevada,4930,05/13/1969,2007-12-16,Present,20,139.23,Sr. Network Engineer,Female,Heterosexual,No,No,White,Yes,Yes,No,Active,Production       ,Social Networks - Facebook Twitter etc,Fully Meets,No,21.34,5,4,No,11,6,7,80,3,0,3,8,1,2,1,2.0,10.9,7
sdv-id-HmwQKp,3554425740,Ohio,1013,07/30/1987,2019-10-27,Present,18,99.79,Production Manager,Male,Prefer not to say,Prefer not to say,No,Asian,Yes,No,Prefer not to say,Active,Sales,Monster.com,Fully Meets,No,7.15,1,2,No,15,7,4,80,0,0,2,5,2,1,0,1.0,6.46,15
sdv-id-xKnvlz,929205877,Michigan,1013,06/11/1966,2002-08-15,2004-11-02,44,136.02,Production Manager,Female,Heterosexual,No,No,Prefer not to say,No,Yes,No,Active,IT/IS,Diversity Job Fair,Fully Meets,No,7.8,8,4,No,14,10,1,80,0,6,3,9,4,4,2,0.0,11.81,13
sdv-id-cKplza,870433814,Arkansas,4758,03/02/1980,2015-10-12,2017-04-10,29,146.22,Data Analyst,Female,Heterosexual,Yes,No,Asian,No,No,Yes,Active,Production       ,MBTA ads,Needs Improvement,Yes,24.05,1,1,No,11,8,6,80,1,2,6,9,3,0,0,0.0,26.36,25
sdv-id-qYskGq,4417374321,Tennessee,2535,07/12/1979,2016-04-05,2023-02-11,54,52.33,Data Analyst,Other,Heterosexual,No,No,Prefer not to say,No,No,No,Leave of Absence,Sales,Word of Mouth,Exceeds,No,34.73,3,1,Yes,11,3,4,80,0,0,5,2,0,0,1,1.0,18.67,2
sdv-id-mLzJdw,976949176,North Dakota,3000,02/02/1982,2001-02-13,Present,30,80.12,Production Manager,Male,Heterosexual,No,No,White,No,No,No,Active,IT/IS,Indeed,Exceeds,No,30.34,3,10,No,16,10,8,80,1,5,2,10,4,0,0,1.0,3.53,13
sdv-id-wuslPF,273730639,Oregon,4089,11/15/1991,2019-01-20,2024-11-16,25,71.78,Data Analyst,Transgender,Prefer not to say,No,No,Asian,No,No,Yes,Terminated for Cause,Software Engineering,MBTA ads,Fully Meets,No,15.42,2,4,No,12,5,3,80,1,0,2,6,1,2,0,2.0,10.81,8
sdv-id-uXXpOr,123605506,Montana,1532,07/13/1991,2006-04-21,Present,24,57.35,Production Technician I,Male,Heterosexual,No,No,Asian,No,No,No,Active,Sales,Indeed,Fully Meets,No,48.11,1,1,No,15,4,6,80,1,4,3,5,11,0,0,1.0,16.12,8
sdv-id-lskNeG,345253040,Rhode Island,4330,02/28/1974,2001-11-01,2007-07-19,38,76.81,Sales Manager,Female,Heterosexual,Yes,No,White,No,No,No,Voluntarily Terminated,Sales,Diversity Job Fair,Needs Improvement,No,47.56,7,6,No,14,8,1,80,1,2,3,7,0,2,0,0.0,8.69,30
sdv-id-kJgAni,193621599,Washington,3293,09/25/1978,2021-10-28,Present,55,128.91,Sales Manager,Male,Heterosexual,No,No,White,No,No,No,Active,Sales,On-campus Recruiting,Exceeds,Yes,45.53,2,5,No,11,2,6,80,0,6,3,1,4,4,1,0.0,5.25,17
sdv-id-WSLnIJ,7488349501,Wyoming,1013,11/01/1981,2004-02-25,2010-01-28,50,38.2,BI Developer,Male,Heterosexual,No,No,White,Yes,No,No,Active,Production       ,Monster.com,Needs Improvement,No,36.29,4,6,No,11,10,7,80,2,0,2,10,8,1,0,1.0,5.92,3
sdv-id-wFyDra,653141724,Minnesota,4715,08/07/1984,2003-03-08,Present,53,54.99,Production Technician I,Female,Prefer not to say,No,No,Asian,No,No,No,Voluntarily Terminated,Production       ,Monster.com,Fully Meets,No,37.12,9,4,No,12,6,3,80,0,3,3,5,6,1,0,1.0,20.47,27
sdv-id-QjdOuh,974175312,Florida,1013,02/02/1985,2001-04-03,Present,51,73.28,Area Sales Manager,Female,Heterosexual,No,No,White,No,No,No,Active,Sales,Glassdoor,Fully Meets,No,42.89,5,4,No,16,6,10,80,1,5,5,6,9,3,1,1.0,24.9,1
sdv-id-qyOqAD,174689619,Ohio,3153,01/16/1986,2013-11-15,Present,49,52.17,Network Engineer,Male,Heterosexual,No,No,White,No,No,No,Active,Production       ,Search Engine - Google Bing Yahoo,Fully Meets,No,39.81,5,2,No,18,1,10,80,1,0,3,1,2,2,0,0.0,22.83,22
sdv-id-zbqlsQ,846129695,Delaware,98052,05/20/1987,2019-01-29,Present,56,136.42,Production Technician I,Male,Heterosexual,No,No,White,No,No,No,Terminated for Cause,Sales,Search Engine - Google Bing Yahoo,Fully Meets,No,27.3,6,1,No,18,1,8,80,1,1,4,3,2,5,1,0.0,19.08,2
sdv-id-jIICeW,3466712633,Michigan,4742,08/17/1992,2012-10-22,2020-08-31,21,109.31,Production Technician I,Female,Prefer not to say,No,No,Latin,No,No,No,Active,Production       ,Glassdoor,Exceeds,No,36.19,4,7,No,11,6,10,80,0,0,2,8,0,0,1,1.0,15.02,0
sdv-id-YmHfQI,2539499596,Maryland,1013,02/07/1980,2020-01-14,2023-10-26,28,64.21,IT Support,Male,Heterosexual,No,No,Middle Eastern,No,Yes,Yes,Active,IT/IS,Billboard,Fully Meets,No,33.77,5,7,No,12,9,6,80,0,0,4,9,4,1,1,1.0,20.29,1
sdv-id-edXQsd,7665789487,Arizona,98052,10/11/1980,2007-06-21,2008-03-01,25,74.04,Production Manager,Female,Heterosexual,No,No,Prefer not to say,No,No,No,Active,Production       ,Newspager/Magazine,Fully Meets,No,3.02,6,6,No,11,2,8,80,1,0,3,2,3,7,1,3.0,20.24,14
sdv-id-QXtQAf,4583046456,Montana,2988,09/10/1982,2012-01-18,Present,48,120.18,President & CEO,Female,Heterosexual,No,No,Asian,No,No,No,Active,Production       ,Diversity Job Fair,PIP,No,9.51,10,8,No,11,6,8,80,1,4,2,8,5,1,0,1.0,25.34,7
sdv-id-iPSSgW,6344120020,Texas,1013,04/07/1977,2000-07-04,2008-08-28,42,60.3,Production Technician II,Female,Heterosexual,No,No,White,No,No,No,Voluntarily Terminated,Sales,Search Engine - Google Bing Yahoo,Fully Meets,No,37.21,7,8,No,19,5,6,80,2,0,3,6,4,2,0,1.0,26.02,8
sdv-id-aWVYYs,209511392,Georgia,1013,05/27/1989,2007-04-20,2024-09-21,44,84.7,Production Technician I,Female,Heterosexual,No,No,White,Yes,No,No,Voluntarily Terminated,Production       ,Other,Fully Meets,No,13.48,8,1,No,23,6,9,80,0,1,3,6,6,4,0,3.0,7.42,18
sdv-id-xtPAul,4744636919,Wyoming,3007,12/10/1980,2010-02-13,Present,36,91.68,Production Technician I,Male,Heterosexual,No,No,White,Yes,No,No,Active,Production       ,Diversity Job Fair,Fully Meets,No,4.55,1,7,No,12,10,6,80,0,3,2,9,5,1,0,0.0,18.35,1
sdv-id-HhihBm,639818132,New Mexico,18026,01/22/1974,2016-03-01,2022-05-27,52,116.46,Area Sales Manager,Male,Heterosexual,No,No,Asian,Yes,No,No,Active,Admin Offices,Pay Per Click - Google,Fully Meets,No,14.91,1,1,No,21,10,8,80,1,2,2,10,4,2,8,1.0,23.07,8
sdv-id-XjnZzd,6656562258,New Jersey,4381,03/19/1986,2018-11-21,Present,28,35.23,Production Technician I,Female,Prefer not to say,No,No,White,No,No,No,Active,Sales,Indeed,Fully Meets,No,31.97,9,10,No,11,8,9,80,1,5,2,9,7,2,2,1.0,13.31,0
sdv-id-nNcapd,126763960,New Jersey,4780,08/17/1992,2009-05-15,Present,53,22.67,Production Technician I,Male,Homosexual,No,No,White,No,Yes,Yes,Active,Production       ,Glassdoor,Fully Meets,No,17.03,2,10,No,20,6,10,80,0,0,3,8,0,0,0,2.0,25.21,5
sdv-id-fCgadm,748165568,Louisiana,2480,05/03/1986,2007-10-20,2016-01-30,57,44.17,Production Technician I,Non-binary/non-conforming,Heterosexual,No,No,Asian,Yes,No,No,Terminated for Cause,Software Engineering,Search Engine - Google Bing Yahoo,Fully Meets,No,31.51,7,6,No,11,3,2,80,1,0,3,1,1,2,7,0.0,18.1,13
sdv-id-fRaimE,870319126,Wyoming,1062,10/28/1980,2007-09-25,Present,32,125.99,IT Director,Female,Bisexual,No,No,White,Yes,No,No,Active,Production       ,Newspager/Magazine,Needs Improvement,No,35.3,1,8,Yes,17,2,7,80,3,2,3,3,0,5,4,1.0,25.24,1
sdv-id-kbZMlo,8369622495,Idaho,1459,04/30/1991,2002-07-25,2004-05-15,56,72.02,Area Sales Manager,Female,Prefer not to say,No,No,White,No,Yes,No,Voluntarily Terminated,Production       ,Search Engine - Google Bing Yahoo,Exceeds,No,43.59,5,5,No,22,6,8,80,1,0,4,5,0,10,1,0.0,10.74,6
sdv-id-JAHXve,4967667541,South Carolina,2369,02/16/1986,2009-10-25,Present,22,21.84,Area Sales Manager,Male,Heterosexual,No,No,White,No,No,No,Active,Production       ,Employee Referral,Fully Meets,No,43.62,3,6,No,13,5,2,80,1,2,2,8,6,2,2,0.0,27.78,2
sdv-id-xVahTE,1191842246,Hawaii,75211,11/19/1988,2007-09-12,Present,50,43.09,Production Technician I,Male,Prefer not to say,No,No,Asian,No,No,No,Voluntarily Terminated,IT/IS,Glassdoor,Fully Meets,No,9.05,3,6,Yes,11,10,8,80,0,6,2,10,4,5,2,2.0,16.89,14
sdv-id-lgjYKt,4947687390,Iowa,3353,04/16/1986,2014-04-09,2014-09-14,35,77.2,Production Technician II,Female,Prefer not to say,No,No,Asian,No,No,No,Active,Production       ,Billboard,Fully Meets,Yes,24.89,1,4,Yes,25,8,8,80,0,2,4,8,8,0,1,0.0,14.68,14
sdv-id-PeKJez,7844343339,New Jersey,3080,02/18/1959,2014-03-19,2024-12-26,57,129.07,Production Technician II,Female,Heterosexual,No,No,White,No,Yes,Yes,Active,Sales,Newspager/Magazine,Needs Improvement,No,7.27,9,3,Yes,15,3,4,80,1,3,2,4,10,0,0,9.0,5.23,14
sdv-id-MSSbyt,481759795,Indiana,98052,05/20/1976,2006-08-31,Present,59,149.8,Area Sales Manager,Non-binary/non-conforming,Bisexual,No,No,White,Yes,Yes,No,Voluntarily Terminated,Production       ,Company Intranet - Partner,Fully Meets,No,42.89,3,5,No,19,9,3,80,0,0,0,7,2,4,2,0.0,28.18,38
sdv-id-lvSBUp,452659197,Minnesota,1016,01/13/1991,2013-07-22,Present,21,19.12,Area Sales Manager,Male,Heterosexual,Yes,No,Black,No,No,No,Voluntarily Terminated,Sales,Professional Society,Fully Meets,No,11.42,9,1,No,18,4,8,80,1,0,1,5,2,2,1,5.0,15.87,2
sdv-id-QlNkaW,171602408,Wisconsin,1013,08/14/1988,2005-04-25,Present,30,67.52,Production Technician II,Male,Heterosexual,Yes,No,White,No,No,No,Voluntarily Terminated,Sales,Newspager/Magazine,Fully Meets,No,13.44,3,2,No,15,7,10,80,1,0,3,5,4,5,1,2.0,14.64,3
sdv-id-uobBYF,977913648,Missouri,6656,09/01/1984,2013-09-13,Present,39,83.33,Production Technician I,Female,Heterosexual,No,No,Asian,No,No,No,Active,Production       ,Newspager/Magazine,Fully Meets,No,2.01,3,1,Yes,11,2,2,80,3,0,3,3,7,1,0,0.0,18.23,15
sdv-id-bAaUzQ,8988091123,Florida,3931,05/11/1977,2007-12-16,Present,43,95.65,Area Sales Manager,Female,Heterosexual,No,No,White,No,Yes,Yes,Voluntarily Terminated,Production       ,Monster.com,Fully Meets,No,45.47,5,5,No,11,1,5,80,0,0,3,3,1,8,0,0.0,24.83,2
sdv-id-gvfMvD,7541576953,Massachusetts,5307,10/23/1987,2014-12-08,2022-06-17,32,98.83,Network Engineer,Male,Heterosexual,No,No,White,No,No,Yes,Voluntarily Terminated,IT/IS,Search Engine - Google Bing Yahoo,Fully Meets,No,19.02,6,7,No,11,9,6,80,1,0,2,8,1,0,2,1.0,26.09,17
sdv-id-swrMgn,7178181061,Colorado,1733,11/13/1985,2011-09-09,2017-05-30,35,24.01,Area Sales Manager,Male,Prefer not to say,No,No,White,No,No,No,Voluntarily Terminated,Production       ,Diversity Job Fair,Fully Meets,No,20.86,8,4,No,18,10,6,80,1,6,3,8,3,3,0,0.0,16.18,9
sdv-id-YCtNVk,787600353,Maine,2457,06/01/1992,2006-06-18,Present,55,137.75,Area Sales Manager,Male,Heterosexual,No,No,White,No,Yes,No,Active,IT/IS,Information Session,Fully Meets,No,33.42,9,4,No,11,10,7,80,1,0,3,8,8,3,0,0.0,6.79,2
sdv-id-HJmsaF,649012729,Nebraska,3772,10/26/1988,2009-09-14,Present,26,99.79,Production Technician I,Transgender,Heterosexual,Yes,No,White,No,No,No,Leave of Absence,IT/IS,Pay Per Click - Google,Needs Improvement,No,34.8,4,10,Yes,14,5,4,80,1,4,3,4,7,2,8,3.0,21.6,0
sdv-id-bdqsTD,510288744,Minnesota,5103,07/13/1988,2009-06-30,Present,56,34.0,Production Technician I,Male,Heterosexual,No,No,Asian,No,No,No,Voluntarily Terminated,IT/IS,Monster.com,Fully Meets,No,25.22,1,1,No,14,10,2,80,0,0,1,10,2,0,0,2.0,14.59,9
sdv-id-DVxqHE,2391766809,Alabama,1013,05/01/1982,2023-10-24,2024-03-03,31,101.0,Area Sales Manager,Male,Heterosexual,No,No,Asian,No,No,No,Terminated for Cause,IT/IS,MBTA ads,Fully Meets,No,42.5,2,1,No,14,5,6,80,3,3,2,5,3,1,0,0.0,3.12,4
sdv-id-LBsUTk,576329627,New Jersey,3219,08/17/1992,2013-05-24,2017-06-14,53,99.1,Data Analyst,Female,Homosexual,Yes,No,Prefer not to say,Yes,No,No,Active,Production       ,MBTA ads,Fully Meets,No,6.31,7,9,Yes,21,1,5,80,1,0,4,1,4,4,1,2.0,27.37,7
sdv-id-pEpCIV,684321868,Washington,1875,07/19/1971,2018-04-27,2020-05-18,39,59.5,Production Technician I,Male,Heterosexual,No,No,Black,Yes,No,No,Terminated for Cause,Sales,Diversity Job Fair,PIP,No,44.27,9,4,No,16,9,1,80,1,1,5,10,7,2,4,0.0,22.28,13
sdv-id-dUGMvQ,443930945,Pennsylvania,3661,03/26/1982,2015-10-02,2024-04-23,57,139.32,Production Technician I,Female,Bisexual,Yes,No,White,Yes,No,No,Active,Production       ,Glassdoor,Fully Meets,No,40.7,10,6,No,18,9,4,80,0,0,3,10,2,0,0,1.0,3.82,14
sdv-id-RhOQei,405560843,Vermont,4042,06/24/1980,2006-10-17,2014-04-11,45,73.86,Data Analyst,Male,Heterosexual,No,No,Asian,No,No,No,Voluntarily Terminated,Sales,Word of Mouth,Fully Meets,No,12.98,3,3,No,23,7,2,80,1,4,4,7,1,1,0,9.0,19.88,38
sdv-id-cRBWCE,6356863624,Minnesota,2549,08/01/1981,2022-10-01,2024-04-15,20,116.74,Sr. Network Engineer,Female,Prefer not to say,No,No,Asian,Yes,No,No,Active,Software Engineering,Pay Per Click - Google,Needs Improvement,No,16.44,1,2,No,20,1,5,80,2,0,6,1,3,4,0,2.0,19.79,19
sdv-id-LNnZjS,675816310,Nevada,2355,11/14/1988,2006-10-29,Present,18,20.29,Production Technician I,Prefer not to say,Heterosexual,No,No,Middle Eastern,Yes,Yes,No,Active,Production       ,Diversity Job Fair,Fully Meets,No,15.68,3,10,No,11,4,6,80,0,7,5,4,6,0,1,3.0,22.18,17
sdv-id-iGXFaB,4117768058,Missouri,4220,06/10/1979,2003-04-09,Present,45,57.42,Production Technician II,Female,Heterosexual,Yes,No,White,Prefer not to say,Yes,Yes,Future Start,Production       ,Monster.com,Fully Meets,No,18.8,9,2,No,11,4,7,80,1,0,3,5,9,7,7,7.0,20.89,3
sdv-id-ZDATrI,497137792,Tennessee,5702,02/06/1971,2015-03-18,2017-09-14,30,59.47,Production Technician I,Female,Prefer not to say,No,No,Asian,Yes,No,No,Terminated for Cause,Executive Office,Diversity Job Fair,Fully Meets,No,46.21,8,4,No,13,9,8,80,1,4,3,10,5,5,0,2.0,28.8,20
sdv-id-yJAYIt,2957909301,West Virginia,2474,06/26/1986,2013-11-09,Present,37,72.42,Production Technician II,Male,Prefer not to say,No,No,Black,No,Yes,Yes,Voluntarily Terminated,Production       ,Search Engine - Google Bing Yahoo,Exceeds,No,31.31,6,3,No,17,2,2,80,1,0,5,4,6,7,1,4.0,20.37,25
sdv-id-MlNZgb,379424483,Maryland,98052,06/21/1982,2000-02-05,Present,56,29.3,Senior BI Developer,Male,Heterosexual,No,No,Asian,No,No,Yes,Active,IT/IS,Diversity Job Fair,Fully Meets,No,13.1,10,6,No,11,9,2,80,1,5,3,7,2,8,7,4.0,21.06,10
sdv-id-vGTGSk,776902735,Iowa,3674,04/24/1984,2003-05-30,2006-05-12,54,25.71,Production Technician I,Female,Heterosexual,No,No,White,No,No,Yes,Active,Sales,MBTA ads,Fully Meets,No,5.81,4,4,No,11,3,1,80,1,2,5,4,8,8,0,0.0,29.09,21
